Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	-27.0	0.0019228090797668808	0.0038021281423716805	0.009386872579141847	-0.005541254419608084	0.613202208219184	0.9832982974358637
-	-26.0	0.0010879366483536141	0.004050113351760874	0.00903882680913409	-0.00686295351242686	0.7882968038428225	0.9832982974358637
-	-25.0	-0.00027728833297594336	0.004992720429495398	0.009524059997471076	-0.010078636663422964	0.9557242097270562	0.9832982974358637
-	-24.0	5.579415333893233e-05	0.0037447814172360495	0.007407278701698703	-0.007295690395020839	0.9881165752856386	0.9947040191208761
-	-23.0	0.0015249981166617305	0.0028382895824151577	0.007096923333139669	-0.004046927099816209	0.5912231799959011	0.9832982974358637
-	-22.0	0.0013949199304149613	0.003284245794712522	0.007842314189988311	-0.005052474329158389	0.6711546737504688	0.9832982974358637
-	-21.0	-0.000530648709629144	0.0041878283043159225	0.007690593504578732	-0.008751890923837019	0.8992021494815727	0.9832982974358637
-	-20.0	0.00017562232674771705	0.005291131369128665	0.010562789472060215	-0.01021154481856478	0.9735304335540504	0.9832982974358637
-	-19.0	0.0035638192778095395	0.004287802925478253	0.011981324451270578	-0.004853685895651498	0.4061515018541709	0.9630442037235101
-	-18.0	0.004903929198645594	0.004084845006806375	0.012923002037387128	-0.003115143640095939	0.23031682996751168	0.9152063506603754
-	-17.0	0.00725038935706122	0.0045358515443493915	0.016154845672845287	-0.0016540669587228485	0.11036066319304207	0.605980368805431
-	-16.0	0.00911917655092941	0.004192931233439369	0.017350436467219902	0.0008879166346389168	0.02994950184706867	0.5193596532267718
-	-15.0	0.009328857669560101	0.004883909798011496	0.018916596823148522	-0.00025888148402831816	0.05649829431259191	0.5365778258314767
-	-14.0	0.007079400439642867	0.005090406121889204	0.0170725182696189	-0.002913717390333163	0.164718065975428	0.7537099382512009
-	-13.0	0.003072637711560914	0.0040163273506451675	0.010957201633910013	-0.004811926210788185	0.4444900437253877	0.9630442037235101
-	-12.0	0.00452441556744828	0.004012573826089455	0.012401610841350715	-0.0033527797064541558	0.25986612954925986	0.9562415718883409
-	-11.0	0.010604651412375979	0.00500390225193657	0.0204279510894411	0.0007813517353108569	0.03439467902164052	0.5193596532267718
-	-10.0	0.012303501506224479	0.005074639501989278	0.02226566744618079	0.002341335566268166	0.015564166198841444	0.4700378192050116
-	-9.0	0.008800132564288956	0.0056861791160131205	0.019962828928401344	-0.0023625637998234295	0.1221313589604318	0.6586369715366144
-	-8.0	0.0037958853691483214	0.005502889843897014	0.01459876146561043	-0.007006990727313787	0.4905339788802019	0.9721910344591048
-	-7.0	-0.000334517801234257	0.004697700797201871	0.008887669284103452	-0.009556704886571966	0.9432505080976485	0.9832982974358637
-	-6.0	-3.185894366624243e-05	0.00519677990817552	0.010170084224588559	-0.010233802111921046	0.9951102144443373	0.9960414425135615
-	-5.0	0.0021899305648764742	0.0053733683754859695	0.012738539464507787	-0.008358678334754836	0.6837182740558172	0.9832982974358637
-	-4.0	0.0015601029624493943	0.005694967323214963	0.012740051700533401	-0.00961984577563461	0.7842028728066556	0.9832982974358637
-	-3.0	0.002291990778675322	0.00632246122065214	0.014703790238397504	-0.010119808681046859	0.717068766772756	0.9832982974358637
-	-2.0	0.004564149304386959	0.005720654038452866	0.015794524347541913	-0.006666225738767995	0.425217297278627	0.9630442037235101
-	-1.0	0.00543162028641823	0.005044306457667667	0.015334238583457744	-0.004470998010621285	0.2819232722673749	0.9566385193791822
-	0.0	0.00564509679570942	0.00513086116396016	0.015717633043892454	-0.004427439452473615	0.27158705429851815	0.9562415718883409
-	1.0	0.009072333815176487	0.005414893675475825	0.01970246218610093	-0.0015577945557479576	0.09426404331197145	0.5474565592349112
-	2.0	0.011480591746188203	0.005368116166483951	0.022018889888255566	0.0009422936041208387	0.032784946115340434	0.5193596532267718
-	3.0	0.004701793322312236	0.005336229290733791	0.015177493451770954	-0.005773906807146481	0.3785413613560906	0.9630442037235101
-	4.0	-0.0029354717692723666	0.005385674046778647	0.00763729473591342	-0.013508238274458153	0.5858796594983973	0.9832982974358637
-	5.0	0.001097223284425209	0.005582698014027332	0.01205677301925923	-0.009862326450408812	0.8442407260384015	0.9832982974358637
-	6.0	0.010516950915309362	0.005767028661209391	0.02183836527014789	-0.0008044634395291649	0.06860471369530452	0.5365778258314767
-	7.0	0.009819707449090349	0.005789568127499125	0.021185369657059794	-0.0015459547588790971	0.09028069272245413	0.5365778258314767
-	8.0	0.004085444654672907	0.005445112218522436	0.014774895887876737	-0.006604006578530924	0.4533115857872223	0.9630442037235101
-	9.0	0.002883136505879356	0.004382937505198877	0.011487403018630275	-0.005721130006871564	0.5108623306085323	0.9735469295828667
-	10.0	0.0012297266141278623	0.004316761614548506	0.009704081395488805	-0.007244628167233081	0.7758203734472364	0.9832982974358637
-	11.0	-0.0007188092681468762	0.00472052052913681	0.008548175867604476	-0.009985794403898227	0.8790122766976141	0.9832982974358637
-	12.0	-0.0023937492440416533	0.004486942805833356	0.0064146929669336526	-0.01120219145501696	0.593850719913672	0.9832982974358637
-	13.0	-0.003633160489690206	0.004692127799308359	0.005578086088489026	-0.01284440706786944	0.4389913091996591	0.9630442037235101
-	14.0	-0.0035653097025081996	0.004918649909721126	0.006090628730553823	-0.013221248135570223	0.4687665494945562	0.9630442037235101
-	15.0	-0.0025430192659101937	0.0048415438357190315	0.00696155008883872	-0.012047588620659107	0.5995646762039554	0.9832982974358637
-	16.0	0.0001846908376185259	0.004684082247881065	0.009380142970031565	-0.009010761294794513	0.968558470941872	0.9832982974358637
-	17.0	-0.0008859549181040713	0.00445535337565667	0.0078604732039403	-0.009632383040148443	0.8424325164715515	0.9832982974358637
-	18.0	-0.006719767259446004	0.004651009805691646	0.0024107594419090356	-0.015850293960801044	0.14893187218216059	0.7254423451453629
-	19.0	-0.010397720422330663	0.0046105498175641494	-0.0013466218489237812	-0.019448818995737544	0.024407797512970387	0.5008156956774182
-	20.0	-0.009197396487545546	0.0040820657605209155	-0.001183779664482151	-0.01721101331060894	0.02453916172026724	0.5008156956774182
-	21.0	-0.006258372518408277	0.0034030870366388616	0.0004223222883500688	-0.012939067325166623	0.0663056936550741	0.5365778258314767
-	22.0	-0.003238179568700224	0.003993188181474383	0.004600959207113499	-0.011077318344513948	0.4176651579022097	0.9630442037235101
-	23.0	-0.001908357843496582	0.0051844717909498165	0.008269422917524596	-0.012086138604517759	0.7129090419962522	0.9832982974358637
