Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	22.0	-0.0012812848186363778	0.002338095463202151	0.003303505409641705	-0.005866075046914461	0.5837380577175393	0.9875799254970055
-	23.0	-0.0008354594702004133	0.0024315096916754744	0.003932507471187609	-0.005603426411588436	0.7311781026376398	0.9890948859717803
-	24.0	0.002111281951700874	0.0021736189100189313	0.006373548781904134	-0.002150984878502386	0.3314818371642839	0.9515705690033177
-	25.0	0.002078819525786906	0.00203268053899815	0.006064719168929062	-0.0019070801173552499	0.30654877574301825	0.9490117611725694
-	26.0	0.0004933855768980251	0.002185018287404526	0.004778005538044172	-0.003791234384248122	0.8213723247760161	0.9890948859717803
-	27.0	-6.495118485094395e-05	0.002164297359354835	0.004179036941565509	-0.004308939311267398	0.9760612311411567	0.9890948859717803
-	28.0	-0.0011018688505625392	0.0021674610875408334	0.003148323055939193	-0.005352060757064272	0.611239573445253	0.9875799254970055
-	29.0	-0.002284166804977023	0.002224464831540863	0.002077804202326978	-0.0066461378122810244	0.304595161121592	0.9490117611725694
-	30.0	-0.0010759073992045972	0.002180910457064805	0.0032006574843378398	-0.005352472282747035	0.6218228991216319	0.9875799254970055
-	31.0	0.0018874929482440887	0.0022448270115955743	0.00628939231844454	-0.0025144064219563634	0.40052936790892013	0.9875799254970055
-	32.0	0.0034928471507994184	0.0022847367782399663	0.00797300590390525	-0.0009873116023064125	0.12644617962735488	0.9057892884088191
-	33.0	0.001928439738984881	0.002066125526335081	0.005979921927211504	-0.0021230424492417422	0.3507235536395601	0.9515705690033177
-	34.0	-0.0003087534753345477	0.0019394143238232408	0.003494259695166848	-0.004111766645835943	0.8735246138012723	0.9890948859717803
-	35.0	-0.0004022528191075269	0.0019118071306813316	0.0033466251839726624	-0.004151130822187717	0.8333690334328904	0.9890948859717803
-	36.0	-0.00011981933248038693	0.0018233051892036277	0.003455514500630412	-0.0036951531655911854	0.9476095917637661	0.9890948859717803
-	37.0	-6.102654867523919e-05	0.0019288842072514624	0.0037213380314153957	-0.0038433911287658737	0.9747630394625442	0.9890948859717803
-	38.0	0.0005469288900138878	0.002069810280779669	0.0046056365429133755	-0.0035117787628856003	0.7916158227617294	0.9890948859717803
-	39.0	0.0014964943877578722	0.00212647437968063	0.0056663151286488606	-0.0026733263531331167	0.4816571519895204	0.9875799254970055
-	40.0	0.0013236305583069106	0.0019301072770343446	0.005108393465787215	-0.0024611323491733946	0.4929145643303111	0.9875799254970055
-	41.0	-0.0001537299695772256	0.0017158324286910792	0.0032108596616996716	-0.003518319600854123	0.9286162117663591	0.9890948859717803
-	42.0	-0.0009404545141581293	0.0016658229262213613	0.0023260710808752708	-0.00420698010919153	0.5724244566660734	0.9875799254970055
-	43.0	-0.0010152306879789815	0.0017148997104179111	0.002347529968522565	-0.004377991344480529	0.5538998948801559	0.9875799254970055
-	44.0	-0.0001111779153101127	0.001697106015999557	0.003216690942469706	-0.003439046773089931	0.9477729186439128	0.9890948859717803
-	45.0	-0.0001571659063801347	0.0017183469698983872	0.0032123545090060133	-0.003526686321766283	0.927131650575894	0.9890948859717803
-	46.0	-0.0012797003459037411	0.0016928696783776462	0.0020398614433075326	-0.004599262135115015	0.44975867057473595	0.9875799254970055
-	47.0	-0.0011457983216188216	0.0014906347824143367	0.001777199430998515	-0.004068796074236158	0.44216459334470615	0.9875799254970055
-	48.0	-0.00036176071960395176	0.001552852536139246	0.00268324032748653	-0.003406761766694433	0.8158073346436647	0.9890948859717803
-	49.0	0.0007926903837326105	0.001929538896061443	0.004576338748384571	-0.002990957980919349	0.6812405977948031	0.9875799254970055
-	50.0	0.0024447865735725723	0.0020557981645081655	0.006476017754800924	-0.0015864446076557792	0.2344672744379447	0.9490117611725694
-	51.0	0.0032630272339321427	0.0018472630465930747	0.0068853402225899875	-0.00035928575472570206	0.07744812341071562	0.9057892884088191
-	52.0	0.0013053467335940214	0.0017805573840536998	0.004796856051232168	-0.0021861625840441257	0.46355890153389623	0.9875799254970055
-	53.0	-0.0019358246506506573	0.002022945578494716	0.002030985630020519	-0.005902634931321834	0.33869276799880177	0.9515705690033177
-	54.0	-0.002212896942298242	0.001922870808283164	0.0015576759153146324	-0.0059834697999111165	0.24991172691466576	0.9490117611725694
-	55.0	-7.004099987077315e-05	0.0015882689177915317	0.0030444083152976866	-0.0031844903150392324	0.9648290278119964	0.9890948859717803
-	56.0	0.0021119493152418657	0.001524169492567581	0.00510070555113694	-0.0008768069206532086	0.16597994702612157	0.9113808000343403
-	57.0	0.0021823886318132583	0.0014474981836858087	0.005020799480497747	-0.0006560222168712302	0.13175774748872274	0.9057892884088191
-	58.0	4.802787943631822e-05	0.0013869076478104504	0.00276762625823687	-0.002671570499364234	0.9723779495543925	0.9890948859717803
-	59.0	-0.0008970748062413316	0.0016739834822997331	0.002385452888943357	-0.004179602501426021	0.5920804151048941	0.9875799254970055
-	60.0	-0.0007413491019401077	0.001831284539678417	0.0028496315037942165	-0.004332329707674431	0.6856408578912958	0.9875799254970055
-	61.0	-0.001151749028672908	0.001599407864733506	0.0019845427372836505	-0.004288040794629467	0.47152443333088556	0.9875799254970055
-	62.0	-0.001938889317138325	0.001474772052484454	0.0009530030805775752	-0.004830781714854225	0.1887291832188639	0.9291077039261367
-	63.0	-0.0016540413195333633	0.0014788255825749124	0.0012457996779900542	-0.0045538823170567806	0.2634676118056825	0.9490117611725694
-	64.0	-0.0002322992216462446	0.0013783576344643174	0.0024705333671093998	-0.0029351318104018885	0.8661772712724205	0.9890948859717803
-	65.0	0.00034687148084348537	0.001353241692357422	0.0030004540164007094	-0.0023067110547137382	0.7977198381083354	0.9890948859717803
-	66.0	8.775704921573321e-05	0.0014770750172318167	0.002984165349056227	-0.002808651250624761	0.9526281013884759	0.9890948859717803
-	67.0	6.428519105142563e-05	0.0011564766640702467	0.0023320295976032622	-0.0022034592155004105	0.9556751535368737	0.9890948859717803
-	68.0	4.302342636877351e-05	0.00040878705693689295	0.0008446172592929429	-0.0007585704065553959	0.9161885724393033	0.9890948859717803
-	69.0	7.243945907623806e-06	5.502522460903768e-05	0.00011514335209817023	-0.00010065546028292262	0.8952734653218322	0.9890948859717803
-	70.0	3.8986463703574205e-07	2.737717874733821e-06	5.758277671237261e-06	-4.978548397165777e-06	0.886771546656167	0.9890948859717803
-	71.0	7.345395635705368e-09	5.0139767250157125e-08	1.0566486913651105e-07	-9.097407786510031e-08	0.8835396995142617	0.9890948859717803
-	72.0	5.0007925101250295e-11	3.378391830811344e-10	7.124795006623702e-10	-6.124636504598696e-10	0.8823365910033885	0.9890948859717803
-	73.0	1.2460540411984855e-13	8.374224973395112e-13	1.7667139249944158e-12	-1.5175031167547187e-12	0.8817262714018046	0.9890948859717803
-	74.0	3.0205872525446154e-16	7.655674066219587e-16	1.8032660199136187e-15	-1.1991485694046958e-15	0.6932045300889023	0.9875799254970055
-	75.0	1.7715863498413142e-16	4.970772842320043e-17	2.746309200688769e-16	7.968634989938595e-17	0.00037203931012830174	0.03503627769562087
